14,0,ALPINA,ALPINA B4 BITURBO,71516,杭州**找全套服务,2017-5-29 21:38:25,过是电饭锅的说法,杭州**找全套服务杭州**找全套服务杭州**找全套服务杭州**找全套服务杭州**找全套服务杭州**找全套服务杭州**找全套服务杭州**找全套服务,未解决
15,0,ALPINA,ALPINA B4 BITURBO,66696,奥特瑞普新买轮胎侧面漏气，5中3,2017-2-7 17:10:34,无,"本人于2016年9月购入某品牌225宽胎4条。
于2016年12月底发现右后轮漏慢气。
后更换备胎，在轮胎店检查系胎侧面漏气，非常小的眼。胎侧无任何擦碰。
联系卖家，推说非质量问题，几经波折，维权历时20余天，结论是：让我补交100元发一只新胎给我使用。
于2017年1月21日换上了新胎。同时玛吉斯的原备胎被丢进后备箱。
（题外，此阶段我的后备箱和油箱均不能打开）
2017年1月28日，正月初一早上，准备用车，最新的胎，右后轮没有一点气，轮毂着地。
开始以为胎被扎了。
没有办法，正月初一，便从后排座椅打通道，先开启后备箱，再更换备胎。
这就是正月初一的生活！
正月初四下午，停车状态下，左后轮出现气不足，已经不能开车。
备胎也没有气，春节期间维修点无人上班。
无奈之下a!说多了都是泪。
用千斤顶顶起车，拆下左后轮，骑个电瓶车，飞驰几十里找地方补胎。
结果，TM还是侧面漏气。
然后回来，把已经换下来的右后轮，新轮胎（开不到一周时间）充气检查，还是侧面漏气，还是胎毛的根部漏气。

坐等右等，终于等到卖家上班了。给我的回复尽然是，人为！！！！！！！！！！！！！！

好了。请专家从力学角度分析下",未解决
16,0,爱驰汽车,爱驰U5 ION,100139,变速器异常,2019-2-26 20:13:42,无,我的文档群多群无强无敌群无的味道群我的强无敌群无多,未解决
17,0,大众,高尔夫,115179,新车大众高尔夫低速刹车异响、共振、右球头漏油,2020-6-18 23:04:01,成都启新大众4s店,"我于2020年3月1号在成都启新大众购买了一款高尔夫rline1.4T车型。
1,新车几百公里的时候出现仪表异响，雨刮器故障。这两个问题已索赔
2.在行驶到五六千公里的时候，低速刹车，或者送刹车刚起步的时候，车辆出现共振，异响。第一次去4s维修，给我打磨了刹车片。问题未能解决，第二次去4s店同样的问题，4s店工作人员试车，承认问题确实存在，给我更换了新刹车盘，试驾车刹车片，和左拉杆。问题还是未能解决。
3.在行驶到1万二千公里的时候右球头漏油渗油严重，漏到刹车盘轮毂轮胎上了，未解决。
两次刹车系统故障未能给我处理好已经达到换车的标准了。",未解决
18,0,大众,速腾,115158,一汽大众,2020-6-18 9:59:23,昊天林实业有限公司,买新车半年左右空调压缩机异响去4s店检查维修师傅说是正常的。现在过了质保期去4S店做保养，4S告知空调压缩机有问题。2发动机机仓生锈，不知道是不是正常的,未解决
19,0,大众,辉昂,115153,邵阳海众汽车销售公司售卖新车频繁出问题，多次救援处理无果,2020-6-18 1:17:45,叶国平,2020年3月11购买的大众辉昂，入手价格全部算下来33w左右，行车5月份车辆出现问题，无法启动，需要救援，后期多次救援多次上门处理无果，态度恶劣，推卸产品问题，维护自己的利益却损害消费者的权益！三十多万的新车没办法正常使用全凭运气，多次检测无果，多次配合处理老问题没解决还让车子出现新的问题，新车折腾多次，现在仍未处理好，给出的方案是要我们交与他们拆修后给我们，那我花这么多钱就是为了买一台问题车吗？他们说别人看不来不影响使用 这是在把我们客户当傻子吗,未解决
20,0,大众,辉昂,115152,邵阳海众汽车销售公司无良商家,2020-6-18 0:56:41,彭建雄,邵阳海众汽车无良商家，三十多万卖台破车给消费者，三个月的新车多次救援 多次上门处理无果，店家还说可以做二手车卖了！态度极其恶劣，车主及其家人的安全保障在哪里？车子经常无法启动，钥匙经常开不了门，必须机械钥匙开门，3.11提车，5月份出现问题，多次配合多次解决无果！,未解决
21,0,大众,凌渡,115147,变相收费，欺诈私自签署保险合同,2020-6-17 22:54:25,洛阳众捷汽车有限公司,购买保险过程中我支付保险费8876.89元，使用4250元支付给了4s店，当时店内销售人员未告知我是什么，只说了是保险，也未让我看到合同条款内容和签署保险合同，第二天才把保险合同发我，我看到有他们店内的保险3100元的智选保服务保险合同我本人并不知情。也不要买他们店里的保险，要买也是人保公司的，而且这个保险合同条款后期出现问题还要去他们指定的经销店维修。我要求他们退款。,未解决
22,0,大众,帕萨特,115145,上汽大众帕萨特变速箱机电单元故障,2020-6-17 22:03:14,南通宝腾汽车销售服务有限公司,"6月14日，汽车在正常行驶等红灯时，突然失去动力，中控显示EPC黄灯，后熄火再启动，档位、维修工具扳手闪烁，挂挡后踩油门无动力输出。6月17日拉去4S店检测，初步认定是变速箱机电单元故障，需要更换，费用约为1.5万元。
上网搜索发现DSG变速箱问题一直是大众的质量缺陷。2012年5月，大众汽车宣布，将在2012年12月31日之前生产的DQ200（七速）和 DQ250（六速）双离合变速箱的质量担保期延长至10年或者16万公里（以先到者为准），但延保也没能从根本上解决问题。
2014年3月，大众汽车集团宣布从2014年4月1日起购买的大众产品所配备的DSG双离合变速箱质保期由此前的10年或16万公里调整为与整车质保一致的3年或10万公里，理由是已就DSG双离合变速箱进行了一系列技术升级，目前所有在中国大陆市场销售的车型都配备了最新的技术方案。
本车购于2014年8月15日，出厂日期6月7日，仅晚于大众官宣质保政策调整的4月1日2个月，如果如大众汽车官宣对该系变速箱进行了升级，配备了最新的技术方案，应该不会发生与之前同样的DSG故障，所以怀疑机电单元仍是之前有故障隐患之产品，故要求免费更换变速箱机电单元，延长双离合变速箱的质量担保期。",未解决
23,0,大众,帕萨特,115144,上汽大众帕萨特发动机漏汽油。,2020-6-17 21:28:20,贵州华通华盛。,19年6月3号提的上汽大众帕萨特一九款330精英型，车子在2020年3月22号行驶了11000km时，发动机出现了漏汽油现象，并且无法启动，当时就通知了贵州华通华盛是四s店来拖车到店里进行维修，维修了两天解决了问题，但是车子在2020年6月17号行驶了14250km时，发动机再次出现了漏汽油现象并且无法启动，万幸的是在这个炎热的夏季车子没有发生自燃，如果车子发生了自燃，该由谁去承担这个后果，我感觉这个不是车子修不修的问题，而是自己的生命财产受到了危险，反正车子是不敢开了，才维修了短短三个月，并且才行驶了3000km，又出现了漏汽油现象，要求厂家能给个满意的答复？,未解决
24,0,大众,朗逸,115128,上汽大众朗逸仪表盘密封性差有飞虫进入,2020-6-17 14:23:02,无,一直信赖大众品牌，爱车买了三年多时间，从未出现过任何质量问题，开着也不错，此次仪表进蚊子估计是仪表密封不严导致，我相信该问题也是偶发事件，我相信大众汽车厂家会给我处理，我的要求是免费换一个新的仪表就可以；谢谢！  ,未解决
25,0,大众,途观L,115112,天窗漏水,2020-6-17 9:05:33,周口威佳大众4s店,天窗漏水，售后都没进出来个服务人员，说给你掏出水口的杂质，就好了，我车顶都是积水，车内灯都漏水，说天干了就好了。他们领导出来了，他们的人说的不让管。,未解决
26,0,大众,途安,115104,聊城五州众达斯柯达4S店，要求更换变速箱,2020-6-16 21:50:51,聊城五洲斯柯达4S店,买新车一年半以内拆两次变速箱故障仍未排除，要求更换变速箱,未解决
27,0,大众,甲壳虫,115095,大众DSG变速箱一直召回，不修好导致坏在路上,2020-6-16 18:01:03,大众进口4S,"2009.8.8路上行驶车子失去动力出现故障标志送去检修后说召回变速箱机电单元。
2020年五月大众打电话召回（按照国家缺陷产品召回2020.4.24日变速箱召回）我们立刻去处理
2020.6.3车主是孕妇，行驶在路上车子失去动力，送去检修说变速箱问题，需要更换机电单元。暂时只给升级了一下系统
2020.6.9 路上行驶再次失去动力，幸好车主到了单位楼下。准备倒车入库发现无法倒车，车辆失去控制，只好熄火，打保险救援拖到4S，检查后说需要自费，车辆过保，我们很纳闷这个变速箱一直在召回，为何每次召回没有给明确的处理更换等到车子坏在路上反而以过保要求车主自费，请支持免费维修更换相关机电单元零件",未解决
28,0,大众,宝来,115083,车天窗严重漏水,2020-6-16 11:33:52,阜阳永鑫4s店,车天窗第三年重新漏水，当时车地板全部都是水，今年又出现这个情况,未解决
29,0,大众,迈腾,115077,一汽大众销售问题车 开过的车当新车卖,2020-6-16 9:06:14,和卓一汽大众,新车在24公里时和100公里时频繁出现启动延迟，后期又发现发动机压带轮晃动，发动机怠速抖动，怠速噪音大，起步抖动，而且新车发动机有严重积碳，四个火花塞呈炭黑色，方向盘打圈时有摩擦异响声。最重要的是变速箱公里数比表显公里数多130多公里，而其余新车都是多出10公里左右。目前沟通过很多次，厂家电话也打过很多次，但就是迟迟得不到合理的回复，针对所发生的问题也检测不出来维修不好。,未解决
30,0,大众,朗逸,115071,17款朗逸车内异味严重4s店不给解决,2020-6-15 18:23:04,兰州仕通德众,车内有股酸臭味，一上车就恶心，难受，真不知道这两年对自己和家人身体有没有危害，，4s店检查出问题所在就是不给你解决，现在真的好后悔买这大众车，希望给予解决。,未解决
31,0,大众,速腾,115062,行驶中档位闪烁 失去动力,2020-6-15 15:18:31,沈阳和兴大众,车辆在行驶中，档位闪烁，失去动力。危机生命，车质网投诉，厂家和4s店互相推诿，以过保为由，拒绝免费维修，之前大众这个问题就多次召回。,未解决
32,0,大众,宝来,115058,厂家和4S店都不管,2020-6-15 13:38:17,福州市汇京雷神汽车服务有限公司,四月十八号提车就发现启停装置存在很大安全隐患，等红灯时发动机自动熄火，绿灯了刹车放掉整车会往前冲十几公分，厂家和4S店都不管说没办法解决,未解决
33,0,大众,朗逸,115055,投诉上海大众朗逸机电单元存在问题,2020-6-15 12:26:43,上汽大众济宁方圆（已关门大吉）,上汽大众机电单元通病,未解决
34,0,大众,途观,115035,未告知情况下，私自用外采件充当原装配件，按原装配件收费,2020-6-14 13:22:28,武汉汇鼎汽车销售有限公司,1、是上海大众和武汉汇鼎店的忠实用户，家里先后购买上海大众3台车，现在还有2台，一直在武汉汇鼎店保养及维修。2、2020年过年前车出交通事故后，仍指定去武汉汇鼎店维修。因武汉市疫情原因，店停业、小区封控，一直等到3月26日汇鼎店恢复上班后才送去。等到4月12日才通知修好可以提车。3、车辆一共维修了1.39万，更换16个零配件。4、5月22日，准备置换车时，经专业鉴定，发现刚在武汉汇鼎店更换的3个主要零配件（引擎盖、翼子板、保险杠）共计9338元为“质量相当配件”（结算单显示），即在未告知情况下私自用外采件充当原装零件，并按原装零件收费。5、当时与业务员沟通后，业务员承认事实，让我将车开去汇鼎店更换为原装零件，并先后找各种理由想糊弄消费者，例如：“质量相当配件是市面上可以流通的，说明是可以用的，没有安全隐患”、“你要是心理不舒服，我送你，一次打蜡”……6、出于对上海大众品牌的忠实度，和对汇鼎店这么多年的感情，给了业务员三天时间，请他跟主管反映后给我一个合理的解决办法，结果遭到无视。7、5月25日、27日、29日、6月3日先后向上海大众客服投诉，仍未得到汇鼎店致电商议解决，置之不理，无视消费者。,未解决
35,0,阿斯顿·马丁,阿斯顿马丁V12 Zagato,91919,手机版测试,2018-7-4 10:04:24,1,手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试手机版测试,未解决
36,0,阿斯顿·马丁,阿斯顿·马丁Virage,43586,主题,2015-5-27 17:07:44,阿斯顿发送到a,第三方那谁的南方喀辽宁省地方凉快哪水电费那两款十多年疯狂揽胜的疯狂揽胜灯笼裤放哪里开始的那份苦辣近三年的妇科  ,未解决
37,0,大众,高尔夫,115179,新车大众高尔夫低速刹车异响、共振、右球头漏油,2020-6-18 23:04:01,成都启新大众4s店,"我于2020年3月1号在成都启新大众购买了一款高尔夫rline1.4T车型。
1,新车几百公里的时候出现仪表异响，雨刮器故障。这两个问题已索赔
2.在行驶到五六千公里的时候，低速刹车，或者送刹车刚起步的时候，车辆出现共振，异响。第一次去4s维修，给我打磨了刹车片。问题未能解决，第二次去4s店同样的问题，4s店工作人员试车，承认问题确实存在，给我更换了新刹车盘，试驾车刹车片，和左拉杆。问题还是未能解决。
3.在行驶到1万二千公里的时候右球头漏油渗油严重，漏到刹车盘轮毂轮胎上了，未解决。
两次刹车系统故障未能给我处理好已经达到换车的标准了。",未解决
38,0,大众,速腾,115158,一汽大众,2020-6-18 9:59:23,昊天林实业有限公司,买新车半年左右空调压缩机异响去4s店检查维修师傅说是正常的。现在过了质保期去4S店做保养，4S告知空调压缩机有问题。2发动机机仓生锈，不知道是不是正常的,未解决
39,0,大众,辉昂,115153,邵阳海众汽车销售公司售卖新车频繁出问题，多次救援处理无果,2020-6-18 1:17:45,叶国平,2020年3月11购买的大众辉昂，入手价格全部算下来33w左右，行车5月份车辆出现问题，无法启动，需要救援，后期多次救援多次上门处理无果，态度恶劣，推卸产品问题，维护自己的利益却损害消费者的权益！三十多万的新车没办法正常使用全凭运气，多次检测无果，多次配合处理老问题没解决还让车子出现新的问题，新车折腾多次，现在仍未处理好，给出的方案是要我们交与他们拆修后给我们，那我花这么多钱就是为了买一台问题车吗？他们说别人看不来不影响使用 这是在把我们客户当傻子吗,未解决
40,0,大众,辉昂,115152,邵阳海众汽车销售公司无良商家,2020-6-18 0:56:41,彭建雄,邵阳海众汽车无良商家，三十多万卖台破车给消费者，三个月的新车多次救援 多次上门处理无果，店家还说可以做二手车卖了！态度极其恶劣，车主及其家人的安全保障在哪里？车子经常无法启动，钥匙经常开不了门，必须机械钥匙开门，3.11提车，5月份出现问题，多次配合多次解决无果！,未解决
41,0,大众,凌渡,115147,变相收费，欺诈私自签署保险合同,2020-6-17 22:54:25,洛阳众捷汽车有限公司,购买保险过程中我支付保险费8876.89元，使用4250元支付给了4s店，当时店内销售人员未告知我是什么，只说了是保险，也未让我看到合同条款内容和签署保险合同，第二天才把保险合同发我，我看到有他们店内的保险3100元的智选保服务保险合同我本人并不知情。也不要买他们店里的保险，要买也是人保公司的，而且这个保险合同条款后期出现问题还要去他们指定的经销店维修。我要求他们退款。,未解决
42,0,大众,帕萨特,115145,上汽大众帕萨特变速箱机电单元故障,2020-6-17 22:03:14,南通宝腾汽车销售服务有限公司,"6月14日，汽车在正常行驶等红灯时，突然失去动力，中控显示EPC黄灯，后熄火再启动，档位、维修工具扳手闪烁，挂挡后踩油门无动力输出。6月17日拉去4S店检测，初步认定是变速箱机电单元故障，需要更换，费用约为1.5万元。
上网搜索发现DSG变速箱问题一直是大众的质量缺陷。2012年5月，大众汽车宣布，将在2012年12月31日之前生产的DQ200（七速）和 DQ250（六速）双离合变速箱的质量担保期延长至10年或者16万公里（以先到者为准），但延保也没能从根本上解决问题。
2014年3月，大众汽车集团宣布从2014年4月1日起购买的大众产品所配备的DSG双离合变速箱质保期由此前的10年或16万公里调整为与整车质保一致的3年或10万公里，理由是已就DSG双离合变速箱进行了一系列技术升级，目前所有在中国大陆市场销售的车型都配备了最新的技术方案。
本车购于2014年8月15日，出厂日期6月7日，仅晚于大众官宣质保政策调整的4月1日2个月，如果如大众汽车官宣对该系变速箱进行了升级，配备了最新的技术方案，应该不会发生与之前同样的DSG故障，所以怀疑机电单元仍是之前有故障隐患之产品，故要求免费更换变速箱机电单元，延长双离合变速箱的质量担保期。",未解决
43,0,大众,帕萨特,115144,上汽大众帕萨特发动机漏汽油。,2020-6-17 21:28:20,贵州华通华盛。,19年6月3号提的上汽大众帕萨特一九款330精英型，车子在2020年3月22号行驶了11000km时，发动机出现了漏汽油现象，并且无法启动，当时就通知了贵州华通华盛是四s店来拖车到店里进行维修，维修了两天解决了问题，但是车子在2020年6月17号行驶了14250km时，发动机再次出现了漏汽油现象并且无法启动，万幸的是在这个炎热的夏季车子没有发生自燃，如果车子发生了自燃，该由谁去承担这个后果，我感觉这个不是车子修不修的问题，而是自己的生命财产受到了危险，反正车子是不敢开了，才维修了短短三个月，并且才行驶了3000km，又出现了漏汽油现象，要求厂家能给个满意的答复？,未解决
44,0,大众,朗逸,115128,上汽大众朗逸仪表盘密封性差有飞虫进入,2020-6-17 14:23:02,无,一直信赖大众品牌，爱车买了三年多时间，从未出现过任何质量问题，开着也不错，此次仪表进蚊子估计是仪表密封不严导致，我相信该问题也是偶发事件，我相信大众汽车厂家会给我处理，我的要求是免费换一个新的仪表就可以；谢谢！  ,未解决
45,0,大众,途观L,115112,天窗漏水,2020-6-17 9:05:33,周口威佳大众4s店,天窗漏水，售后都没进出来个服务人员，说给你掏出水口的杂质，就好了，我车顶都是积水，车内灯都漏水，说天干了就好了。他们领导出来了，他们的人说的不让管。,未解决
46,0,大众,途安,115104,聊城五州众达斯柯达4S店，要求更换变速箱,2020-6-16 21:50:51,聊城五洲斯柯达4S店,买新车一年半以内拆两次变速箱故障仍未排除，要求更换变速箱,未解决
47,0,大众,甲壳虫,115095,大众DSG变速箱一直召回，不修好导致坏在路上,2020-6-16 18:01:03,大众进口4S,"2009.8.8路上行驶车子失去动力出现故障标志送去检修后说召回变速箱机电单元。
2020年五月大众打电话召回（按照国家缺陷产品召回2020.4.24日变速箱召回）我们立刻去处理
2020.6.3车主是孕妇，行驶在路上车子失去动力，送去检修说变速箱问题，需要更换机电单元。暂时只给升级了一下系统
2020.6.9 路上行驶再次失去动力，幸好车主到了单位楼下。准备倒车入库发现无法倒车，车辆失去控制，只好熄火，打保险救援拖到4S，检查后说需要自费，车辆过保，我们很纳闷这个变速箱一直在召回，为何每次召回没有给明确的处理更换等到车子坏在路上反而以过保要求车主自费，请支持免费维修更换相关机电单元零件",未解决
48,0,大众,宝来,115083,车天窗严重漏水,2020-6-16 11:33:52,阜阳永鑫4s店,车天窗第三年重新漏水，当时车地板全部都是水，今年又出现这个情况,未解决
49,0,大众,迈腾,115077,一汽大众销售问题车 开过的车当新车卖,2020-6-16 9:06:14,和卓一汽大众,新车在24公里时和100公里时频繁出现启动延迟，后期又发现发动机压带轮晃动，发动机怠速抖动，怠速噪音大，起步抖动，而且新车发动机有严重积碳，四个火花塞呈炭黑色，方向盘打圈时有摩擦异响声。最重要的是变速箱公里数比表显公里数多130多公里，而其余新车都是多出10公里左右。目前沟通过很多次，厂家电话也打过很多次，但就是迟迟得不到合理的回复，针对所发生的问题也检测不出来维修不好。,未解决
50,0,大众,朗逸,115071,17款朗逸车内异味严重4s店不给解决,2020-6-15 18:23:04,兰州仕通德众,车内有股酸臭味，一上车就恶心，难受，真不知道这两年对自己和家人身体有没有危害，，4s店检查出问题所在就是不给你解决，现在真的好后悔买这大众车，希望给予解决。,未解决
51,0,大众,速腾,115062,行驶中档位闪烁 失去动力,2020-6-15 15:18:31,沈阳和兴大众,车辆在行驶中，档位闪烁，失去动力。危机生命，车质网投诉，厂家和4s店互相推诿，以过保为由，拒绝免费维修，之前大众这个问题就多次召回。,未解决
52,0,大众,宝来,115058,厂家和4S店都不管,2020-6-15 13:38:17,福州市汇京雷神汽车服务有限公司,四月十八号提车就发现启停装置存在很大安全隐患，等红灯时发动机自动熄火，绿灯了刹车放掉整车会往前冲十几公分，厂家和4S店都不管说没办法解决,未解决
53,0,大众,朗逸,115055,投诉上海大众朗逸机电单元存在问题,2020-6-15 12:26:43,上汽大众济宁方圆（已关门大吉）,上汽大众机电单元通病,未解决
54,0,大众,途观,115035,未告知情况下，私自用外采件充当原装配件，按原装配件收费,2020-6-14 13:22:28,武汉汇鼎汽车销售有限公司,1、是上海大众和武汉汇鼎店的忠实用户，家里先后购买上海大众3台车，现在还有2台，一直在武汉汇鼎店保养及维修。2、2020年过年前车出交通事故后，仍指定去武汉汇鼎店维修。因武汉市疫情原因，店停业、小区封控，一直等到3月26日汇鼎店恢复上班后才送去。等到4月12日才通知修好可以提车。3、车辆一共维修了1.39万，更换16个零配件。4、5月22日，准备置换车时，经专业鉴定，发现刚在武汉汇鼎店更换的3个主要零配件（引擎盖、翼子板、保险杠）共计9338元为“质量相当配件”（结算单显示），即在未告知情况下私自用外采件充当原装零件，并按原装零件收费。5、当时与业务员沟通后，业务员承认事实，让我将车开去汇鼎店更换为原装零件，并先后找各种理由想糊弄消费者，例如：“质量相当配件是市面上可以流通的，说明是可以用的，没有安全隐患”、“你要是心理不舒服，我送你，一次打蜡”……6、出于对上海大众品牌的忠实度，和对汇鼎店这么多年的感情，给了业务员三天时间，请他跟主管反映后给我一个合理的解决办法，结果遭到无视。7、5月25日、27日、29日、6月3日先后向上海大众客服投诉，仍未得到汇鼎店致电商议解决，置之不理，无视消费者。,未解决
55,0,大众,途观L,115013,轮胎老化裂痕,2020-6-13 13:06:11,上海大众胶州天福4S店,该4S店欺诈消费者。我18年12月份买的车，至今行驶11600公里，四个轮胎全部出现老化裂痕，该4S店却一张不负责任的鉴定证书推卸责任，拒绝更换轮胎，欺诈消费者。,未解决
56,0,大众,迈腾,115009,变速箱低速异响顿挫,2020-6-13 11:29:53,东八路华锐一汽大众,变速箱低速异响顿挫，低速过减速带，金属撞击声，声音异常大，换挡异响。,未解决
57,0,大众,朗逸,114998,轮胎开裂,2020-6-12 20:39:58,内蒙古利丰汽车文化广场,2017款朗逸轮胎开裂严重，望尽快处理,未解决
58,0,大众,帕萨特 插电混动,114995,中控影音系统故障,2020-6-12 18:35:36,四川精典申众汽车销售服务有限公司,车子在2020年6月12日下午五点半左右，车子正常行驶途中，手机蓝牙连接的中控系统播放音乐时突然移动没有声音，手动调大音量之后又自动变成静音模式，无法解决，车辆重启之后故障消除，作为一款购买半年的新车，出现这种情况作为车主不能够接受，要求赔偿并更换中控系统。,未解决
59,0,大众,速腾,114994,变速箱顿挫，发动机有吹口哨的声音,2020-6-12 18:34:35,河南润众一汽大众,变速箱低速顿挫，走颠婆路面的时候变速箱像散架一样。我的车跑了8000多公里前俩天保养的（二保），保养过后发现发动机有吹口哨的声音。希望售后能给我一个合理的解释与维修。,未解决
60,0,大众,途安,114991,上汽大众DQ200变速箱设计缺陷，厂家推诿扯皮。,2020-6-12 17:09:09,盘锦众成,本人自购买车辆以来，变速箱故障现象不断，主要为升档异响、顿挫、失去动力、窜车、抖动等。历经六次维修，累计更换机电单元一个，离合器四个，变速箱总成一个。（内容较多详见附件）,未解决
